shkaloebonen,length,mathTime,PhysTime
10.000000,0.270000,10.555000,10.412000,10.329000,
shkaloebonen,length,mathTime,PhysTime
10.000000,0.290000,10.848000,10.802000,10.908000,
shkaloebonen,length,mathTime,PhysTime
10.000000,0.310000,11.172000,11.058000,11.214000,
shkaloebonen,length,mathTime,PhysTime
10.000000,0.340000,11.743000,10.295000,10.608000,
